8.5408 0.686356
8.5722 0.666449
8.6036 0.6458
8.635 0.624429
8.6664 0.602358
8.6978 0.579609
8.7292 0.556205
8.7606 0.532169
8.792 0.507525
8.8234 0.482299
8.8548 0.456514
8.8862 0.430198
8.9176 0.403376
8.949 0.376075
8.9804 0.348322
9.0118 0.320145
9.0432 0.291573
9.0746 0.262634
9.106 0.233357
9.1374 0.20377
9.1688 0.173904
9.2002 0.143789
9.2316 0.113454
9.263 0.0829296
9.2944 0.0522466
9.3258 0.0214353
9.3572 -0.0094734
9.3886 -0.0404487
9.42 -0.0714596
9.4514 -0.102475
9.4828 -0.133465
9.5142 -0.164397
9.5456 -0.195241
9.577 -0.225966
9.6084 -0.256542
9.6398 -0.286938
9.6712 -0.317124
9.7026 -0.347069
9.734 -0.376743
9.7654 -0.406118
9.7968 -0.435163
9.8282 -0.46385
9.8596 -0.49215
9.891 -0.520034
9.9224 -0.547476
9.9538 -0.574446
9.9852 -0.60092
10.0166 -0.626869
10.048 -0.652268
10.0794 -0.677092
10.1108 -0.701315
10.1422 -0.724914
10.1736 -0.747865
10.205 -0.770145
10.2364 -0.791731
10.2678 -0.812602
10.2992 -0.832737
10.3306 -0.852115
10.362 -0.870718
10.3934 -0.888526
10.4248 -0.905522
10.4562 -0.921688
10.4876 -0.937008
10.519 -0.951467
10.5504 -0.96505
10.5818 -0.977743
10.6132 -0.989533
10.6446 -1.00041
10.676 -1.01036
10.7074 -1.01937
10.7388 -1.02744
10.7702 -1.03456
10.8016 -1.04071
10.833 -1.0459
10.8644 -1.05011
10.8958 -1.05335
10.9272 -1.0556
10.9586 -1.05687
10.99 -1.05716
11.0214 -1.05646
11.0528 -1.05478
11.0842 -1.05211
11.1156 -1.04846
11.147 -1.04383
11.1784 -1.03822
11.2098 -1.03165
11.2412 -1.02411
11.2726 -1.01562
11.304 -1.00618
11.3354 -0.995797
11.3668 -0.984486
11.3982 -0.972257
11.4296 -0.95912
11.461 -0.94509
11.4924 -0.930178
11.5238 -0.914399
11.5552 -0.897769
11.5866 -0.880304
11.618 -0.86202
11.6494 -0.842935
11.6808 -0.823067
11.7122 -0.802436
11.7436 -0.781061
11.775 -0.758964
11.8064 -0.736166
11.8378 -0.712688
11.8692 -0.688554
11.9006 -0.663788
11.932 -0.638412
11.9634 -0.612451
11.9948 -0.585932
12.0262 -0.55888
12.0576 -0.53132
12.089 -0.50328
12.1204 -0.474787
12.1518 -0.445869
12.1832 -0.416554
12.2146 -0.386871
12.246 -0.356847
12.2774 -0.326513
12.3088 -0.295899
12.3402 -0.265033
12.3716 -0.233946
12.403 -0.202668
12.4344 -0.17123
12.4658 -0.139662
12.4972 -0.107995
12.5286 -0.0762596
12.56 -0.0444874
12.5914 -0.0127088
12.6228 0.0190451
12.6542 0.0507433
12.6856 0.0823551
12.717 0.11385
12.7484 0.145196
12.7798 0.176364
12.8112 0.207324
12.8426 0.238044
12.874 0.268495
12.9054 0.298648
12.9368 0.328473
12.9682 0.357942
12.9996 0.387024
13.031 0.415693
13.0624 0.44392
13.0938 0.471677
13.1252 0.498939
13.1566 0.525678
13.188 0.551868
13.2194 0.577484
13.2508 0.602501
13.2822 0.626894
13.3136 0.650641
13.345 0.673718
13.3764 0.696102
13.4078 0.717772
13.4392 0.738707
13.4706 0.758887
13.502 0.778292
13.5334 0.796903
13.5648 0.814703
13.5962 0.831674
13.6276 0.8478
13.659 0.863065
13.6904 0.877455
13.7218 0.890956
13.7532 0.903555
13.7846 0.91524
13.816 0.925999
13.8474 0.935823
13.8788 0.944702
13.9102 0.952628
13.9416 0.959594
13.973 0.965592
14.0044 0.970618
14.0358 0.974667
14.0672 0.977734
14.0986 0.979819
14.13 0.980918
14.1614 0.981031
14.1928 0.980159
14.2242 0.978302
14.2556 0.975463
14.287 0.971646
14.3184 0.966853
14.3498 0.961091
14.3812 0.954365
14.4126 0.946682
14.444 0.938051
14.4754 0.928479
14.5068 0.917978
14.5382 0.906557
14.5696 0.894229
14.601 0.881006
14.6324 0.866901
14.6638 0.851928
14.6952 0.836104
14.7266 0.819442
14.758 0.801962
14.7894 0.783679
14.8208 0.764613
14.8522 0.744783
14.8836 0.724208
14.915 0.70291
14.9464 0.680909
14.9778 0.658227
15.0092 0.634889
15.0406 0.610916
15.072 0.586333
15.1034 0.561164
15.1348 0.535435
15.1662 0.509171
15.1976 0.482399
15.229 0.455145
15.2604 0.427437
15.2918 0.399302
15.3232 0.370769
15.3546 0.341866
15.386 0.312621
15.4174 0.283065
15.4488 0.253226
15.4802 0.223135
15.5116 0.19282
15.543 0.162314
15.5744 0.131646
15.6058 0.100846
15.6372 0.0699457
15.6686 0.0389758
15.7 0.0079671
15.7314 -0.0230495
15.7628 -0.0540429
15.7942 -0.0849823
15.8256 -0.115837
15.857 -0.146576
15.8884 -0.177168
15.9198 -0.207584
15.9512 -0.237792
15.9826 -0.267763
16.014 -0.297466
16.0454 -0.326872
16.0768 -0.355952
16.1082 -0.384677
16.1396 -0.413017
16.171 -0.440945
16.2024 -0.468433
16.2338 -0.495452
16.2652 -0.521977
16.2966 -0.547981
16.328 -0.573437
16.3594 -0.59832
16.3908 -0.622606
16.4222 -0.646269
16.4536 -0.669287
16.485 -0.691636
16.5164 -0.713293
16.5478 -0.734238
16.5792 -0.754448
16.6106 -0.773904
16.642 -0.792587
16.6734 -0.810476
16.7048 -0.827555
16.7362 -0.843806
16.7676 -0.859213
16.799 -0.87376
16.8304 -0.887432
16.8618 -0.900216
16.8932 -0.912098
16.9246 -0.923067
16.956 -0.933112
16.9874 -0.942221
17.0188 -0.950386
17.0502 -0.957598
17.0816 -0.96385
17.113 -0.969135
17.1444 -0.973448
17.1758 -0.976784
17.2072 -0.979139
17.2386 -0.980511
17.27 -0.980897
17.3014 -0.980298
17.3328 -0.978713
17.3642 -0.976144
17.3956 -0.972593
17.427 -0.968062
17.4584 -0.962556
17.4898 -0.956081
17.5212 -0.948641
17.5526 -0.940244
17.584 -0.930898
17.6154 -0.920612
17.6468 -0.909395
17.6782 -0.897259
17.7096 -0.884214
17.741 -0.870273
17.7724 -0.85545
17.8038 -0.839759
17.8352 -0.823215
17.8666 -0.805833
17.898 -0.787631
17.9294 -0.768626
17.9608 -0.748837
17.9922 -0.728283
18.0236 -0.706983
18.055 -0.684958
18.0864 -0.66223
18.1178 -0.63882
18.1492 -0.614752
18.1806 -0.590048
18.212 -0.564733
18.2434 -0.538831
18.2748 -0.512367
18.3062 -0.485367
18.3376 -0.457858
18.369 -0.429866
18.4004 -0.401418
18.4318 -0.372541
18.4632 -0.343265
18.4946 -0.313618
18.526 -0.283627
18.5574 -0.253324
18.5888 -0.222736
18.6202 -0.191894
18.6516 -0.160828
18.683 -0.129568
18.7144 -0.098145
18.7458 -0.0665888
18.7772 -0.0349306
18.8086 -0.00320104
18.84 0.0285689
18.8714 0.0603482
18.9028 0.092106
18.9342 0.123811
18.9656 0.155433
18.997 0.186941
19.0284 0.218304
19.0598 0.249492
19.0912 0.280474
19.1226 0.311219
19.154 0.3417
19.1854 0.371884
19.2168 0.401744
19.2482 0.431249
19.2796 0.460372
19.311 0.489084
19.3424 0.517357
19.3738 0.545164
19.4052 0.572477
19.4366 0.59927
19.468 0.625517
19.4994 0.651192
19.5308 0.676271
19.5622 0.700729
19.5936 0.724542
19.625 0.747688
19.6564 0.770144
19.6878 0.791887
19.7192 0.812898
19.7506 0.833155
19.782 0.85264
19.8134 0.871332
19.8448 0.889215
19.8762 0.906271
19.9076 0.922483
19.939 0.937837
19.9704 0.952316
20.0018 0.965908
20.0332 0.978599
20.0646 0.990376
20.096 1.00123
20.1274 1.01115
20.1588 1.02013
20.1902 1.02815
20.2216 1.03521
20.253 1.04131
20.2844 1.04643
20.3158 1.05058
20.3472 1.05375
20.3786 1.05593
20.41 1.05713
20.4414 1.05734
20.4728 1.05657
20.5042 1.05482
20.5356 1.05208
20.567 1.04836
20.5984 1.04366
20.6298 1.038
20.6612 1.03137
20.6926 1.02378
20.724 1.01525
20.7554 1.00577
20.7868 0.995365
20.8182 0.984038
20.8496 0.971801
20.881 0.958668
20.9124 0.944652
20.9438 0.929766
20.9752 0.914027
21.0066 0.89745
21.038 0.880052
21.0694 0.86185
21.1008 0.842863
21.1322 0.823109
21.1636 0.802609
21.195 0.781383
21.2264 0.759452
21.2578 0.736839
21.2892 0.713566
21.3206 0.689656
21.352 0.665134
21.3834 0.640023
21.4148 0.61435
21.4462 0.588139
21.4776 0.561417
21.509 0.534211
21.5404 0.506548
21.5718 0.478455
21.6032 0.449961
21.6346 0.421094
21.666 0.391883
21.6974 0.362357
21.7288 0.332545
21.7602 0.302478
21.7916 0.272185
21.823 0.241697
21.8544 0.211043
21.8858 0.180256
21.9172 0.149364
21.9486 0.1184
21.98 0.0873937
22.0114 0.0563765
22.0428 0.0253793
22.0742 -0.005567
22.1056 -0.0364315
22.137 -0.0671835
22.1684 -0.0977921
22.1998 -0.128227
22.2312 -0.158458
22.2626 -0.188454
22.294 -0.218186
22.3254 -0.247623
22.3568 -0.276738
22.3882 -0.3055
22.4196 -0.33388
22.451 -0.361851
22.4824 -0.389385
22.5138 -0.416453
22.5452 -0.44303
22.5766 -0.469087
22.608 -0.4946
22.6394 -0.519543
22.6708 -0.54389
22.7022 -0.567618
22.7336 -0.590702
22.765 -0.61312
22.7964 -0.634848
22.8278 -0.655866
22.8592 -0.676152
22.8906 -0.695685
22.922 -0.714447
22.9534 -0.732418
22.9848 -0.74958
23.0162 -0.765916
23.0476 -0.781409
23.079 -0.796044
23.1104 -0.809805
23.1418 -0.82268
23.1732 -0.834654
23.2046 -0.845716
23.236 -0.855855
23.2674 -0.865059
23.2988 -0.873321
23.3302 -0.88063
23.3616 -0.88698
23.393 -0.892363
23.4244 -0.896775
23.4558 -0.90021
23.4872 -0.902665
23.5186 -0.904136
23.55 -0.904623
23.5814 -0.904124
23.6128 -0.902639
23.6442 -0.90017
23.6756 -0.896718
23.707 -0.892286
23.7384 -0.886879
23.7698 -0.880502
23.8012 -0.873159
23.8326 -0.864859
23.864 -0.855609
23.8954 -0.845418
23.9268 -0.834295
23.9582 -0.822251
23.9896 -0.809298
24.021 -0.795448
24.0524 -0.780714
24.0838 -0.76511
24.1152 -0.748651
24.1466 -0.731354
24.178 -0.713234
24.2094 -0.69431
24.2408 -0.6746
24.2722 -0.654122
24.3036 -0.632897
24.335 -0.610945
24.3664 -0.588287
24.3978 -0.564945
24.4292 -0.540943
24.4606 -0.516302
24.492 -0.491048
24.5234 -0.465204
24.5548 -0.438796
24.5862 -0.41185
24.6176 -0.384391
24.649 -0.356446
24.6804 -0.328043
24.7118 -0.299209
24.7432 -0.269972
24.7746 -0.240361
24.806 -0.210404
24.8374 -0.180131
24.8688 -0.149571
24.9002 -0.118753
24.9316 -0.0877088
24.963 -0.0564673
24.9944 -0.0250591
25.0258 0.00648496
25.0572 0.0381343
25.0886 0.069858
25.12 0.101625
25.1514 0.133405
25.1828 0.165166
25.2142 0.196878
25.2456 0.22851
25.277 0.260031
25.3084 0.29141
25.3398 0.322617
25.3712 0.353621
25.4026 0.384392
25.434 0.414901
25.4654 0.445117
25.4968 0.47501
25.5282 0.504553
25.5596 0.533716
25.591 0.562471
25.6224 0.59079
25.6538 0.618645
25.6852 0.64601
25.7166 0.672857
25.748 0.69916
25.7794 0.724895
25.8108 0.750035
25.8422 0.774557
25.8736 0.798437
25.905 0.821651
25.9364 0.844178
25.9678 0.865995
25.9992 0.887081
26.0306 0.907415
26.062 0.926979
26.0934 0.945753
26.1248 0.963719
26.1562 0.980859
26.1876 0.997158
26.219 1.0126
26.2504 1.02717
26.2818 1.04085
26.3132 1.05363
26.3446 1.0655
26.376 1.07645
26.4074 1.08647
26.4388 1.09554
26.4702 1.10366
26.5016 1.11082
26.533 1.11701
26.5644 1.12224
26.5958 1.12648
26.6272 1.12975
26.6586 1.13204
26.69 1.13333
26.7214 1.13365
26.7528 1.13298
26.7842 1.13132
26.8156 1.12868
26.847 1.12506
26.8784 1.12046
26.9098 1.1149
26.9412 1.10837
26.9726 1.10088
27.004 1.09244
27.0354 1.08306
27.0668 1.07274
27.0982 1.06151
27.1296 1.04936
27.161 1.03632
27.1924 1.02239
27.2238 1.0076
27.2552 0.991943
27.2866 0.97545
27.318 0.958134
27.3494 0.940013
27.3808 0.921104
27.4122 0.901427
27.4436 0.881002
27.475 0.859848
27.5064 0.837988
27.5378 0.815443
27.5692 0.792236
27.6006 0.76839
27.632 0.743928
27.6634 0.718877
27.6948 0.693259
27.7262 0.667102
27.7576 0.640431
27.789 0.613272
27.8204 0.585654
27.8518 0.557604
27.8832 0.529149
27.9146 0.500319
27.946 0.471141
27.9774 0.441646
28.0088 0.411862
28.0402 0.381819
28.0716 0.351548
28.103 0.321078
28.1344 0.29044
28.1658 0.259664
28.1972 0.228782
28.2286 0.197824
28.26 0.16682
28.2914 0.135803
28.3228 0.104802
28.3542 0.0738492
28.3856 0.042975
28.417 0.0122102
28.4484 -0.0184144
28.4798 -0.0488682
28.5112 -0.0791209
28.5426 -0.109142
28.574 -0.138902
28.6054 -0.168371
28.6368 -0.19752
28.6682 -0.226319
28.6996 -0.25474
28.731 -0.282753
28.7624 -0.310333
28.7938 -0.337449
28.8252 -0.364077
28.8566 -0.390188
28.888 -0.415758
28.9194 -0.440759
28.9508 -0.465168
28.9822 -0.488959
29.0136 -0.51211
29.045 -0.534596
29.0764 -0.556396
29.1078 -0.577487
29.1392 -0.597848
29.1706 -0.617459
29.202 -0.636299
29.2334 -0.654351
29.2648 -0.671596
29.2962 -0.688017
29.3276 -0.703596
29.359 -0.718318
29.3904 -0.732169
29.4218 -0.745134
29.4532 -0.757201
29.4846 -0.768356
29.516 -0.778589
29.5474 -0.787888
29.5788 -0.796246
29.6102 -0.803652
29.6416 -0.810099
29.673 -0.815581
29.7044 -0.820091
29.7358 -0.823626
29.7672 -0.82618
29.7986 -0.827752
29.83 -0.828338
29.8614 -0.827939
29.8928 -0.826554
29.9242 -0.824185
29.9556 -0.820832
29.987 -0.8165
30.0184 -0.811192
30.0498 -0.804913
30.0812 -0.797668
30.1126 -0.789465
30.144 -0.780311
30.1754 -0.770214
30.2068 -0.759186
30.2382 -0.747235
30.2696 -0.734373
30.301 -0.720613
30.3324 -0.705968
30.3638 -0.690452
30.3952 -0.674079
30.4266 -0.656866
30.458 -0.638829
30.4894 -0.619986
30.5208 -0.600355
30.5522 -0.579954
30.5836 -0.558803
30.615 -0.536924
30.6464 -0.514337
30.6778 -0.491063
30.7092 -0.467127
30.7406 -0.44255
30.772 -0.417357
30.8034 -0.391572
30.8348 -0.36522
30.8662 -0.338327
30.8976 -0.310919
30.929 -0.283022
30.9604 -0.254665
30.9918 -0.225873
31.0232 -0.196676
31.0546 -0.167101
31.086 -0.137178
31.1174 -0.106936
31.1488 -0.0764031
31.1802 -0.0456104
31.2116 -0.0145875
31.243 0.0166355
31.2744 0.0480281
31.3058 0.0795598
31.3372 0.1112
31.3686 0.142917
31.4 0.174682
